selling_price,code,last_movement_date,image_url,name,min_stock,category,stock_quantity,brand,cost_price,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"43.9","52019","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/4ccf761ae_image.jpg","Shampoo  botei baby 200ml","2","Infantil","1","O Boticário","25.42","em_estoque","696794dcce14056ea5854ece","2026-01-14T13:06:36.725000","2026-01-14T13:06:36.725000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"79.9","59172","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/d2560dd8d_image.jpg","Espuma de limpeza nutritiva 150ml","2","Outro","1","O Boticário","49.22","em_estoque","696791c7fc01942811aae835","2026-01-14T12:53:27.581000","2026-01-14T12:53:27.581000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"55.9","59031","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/47fb39825_image.jpg","Shampoo anti oleosidade ","2","Outro","1","O Boticário","47.52","em_estoque","69678e34416c1b94450d287c","2026-01-14T12:38:12.782000","2026-01-14T12:38:12.782000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"47.9","52757","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/a937b5c2f_image.jpg","Sabonete líquido íntimo nuvem ","2","Outro","1","O Boticário","28.82","em_estoque","69678de99e6991a1933cdac7","2026-01-14T12:36:57.951000","2026-01-14T12:36:57.951000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"68.9","114277","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/aa4049f65_image.jpg","Creme de barbear essencial ","2","Rosto","1","Natura","48.23","em_estoque","6966a3444191b23965d86c71","2026-01-13T19:55:48.787000","2026-01-13T19:55:48.787000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"189.9","108403","2026-01-13T23:54:32.466Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/06cd264d2_image.jpg","Colônia kaiak Pulso","2","Perfume","0","Natura","132.93","sem_estoque","6966a2c9a09614bdd1d9cee1","2026-01-13T19:53:45.014000","2026-01-13T23:54:32.817000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"56.9","85393","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/46fcab3fc_image.jpg","Deo corporal SR N","2","Perfume","1","Natura","39.83","em_estoque","6966a1c8ad6817aa233fdb86","2026-01-13T19:49:28.784000","2026-01-13T19:49:28.784000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"29.9","56948","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/8936acc01_image.jpg","Refil kaiak pulso ","2","Perfume","2","Natura","20.93","em_estoque","69669c4f8c75665801630878","2026-01-13T19:26:07.295000","2026-01-13T19:26:07.295000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"29.9","189396","2026-01-13T23:54:32.874Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/be6f07071_image.jpg","Desodorante roll on ","2","Corpo","1","Natura","20.93","em_estoque","69669b93872c23c533bf6e7d","2026-01-13T19:22:59.229000","2026-01-13T23:54:33.306000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"29.9","189401","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/0fd4fb2d5_image.jpg","Desodorante roll on algodão ","2","Corpo","1","Natura","20.93","em_estoque","696699fbb4dd2fb8b04f3b34","2026-01-13T19:16:11.905000","2026-01-13T19:16:11.905000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"29.9","189402","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/a92c8015d_image.jpg","Desodorante roll on macadâmia ","2","Corpo","2","Natura","20.93","em_estoque","6966979d529ce81b92b4a9a1","2026-01-13T19:06:05.668000","2026-01-13T19:14:01.500000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"39.9","72178","2026-01-13T23:54:33.282Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/7c5ccb019_image.jpg","Creme de mão algodão ","2","Corpo","0","Natura","27.93","sem_estoque","696696dc3d929f56871210a6","2026-01-13T19:02:52.923000","2026-01-13T23:54:33.638000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"39.9","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/6f696d0e9_image.jpg","Creme de mão macadâmia ","2","Corpo","1","Natura","27.93","em_estoque","69669674a93e75c86bb28d33","2026-01-13T19:01:08.221000","2026-01-13T19:01:08.221000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"50.9","7740","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/3d520db91_image.jpg","Sabonete líquido alecrim e sálvia ","2","Corpo","1","Natura","35.63","em_estoque","696694d6534b77f6515d660e","2026-01-13T18:54:14.253000","2026-01-13T18:54:14.253000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"50.9","5870","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/4b0b9f06f_image.jpg","Sabonete líquido manga rosa e água de coco","2","Corpo","1","Natura","35.63","em_estoque","6966941e47709f81fa7e2b83","2026-01-13T18:51:10.743000","2026-01-13T18:51:10.743000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"35.9","154869","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/319f0d03e_image.jpg","Shampoo nutritivo","2","Cabelo","1","Natura","25.13","em_estoque","69668d47ab16320671f458f3","2026-01-13T18:21:59.727000","2026-01-13T18:21:59.727000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"37.9","154870","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/23dba61fa_image.jpg","Condicionador pêssego e amêndoa ","2","Cabelo","1","Natura","26.53","em_estoque","69668cc813c51b05645ca17e","2026-01-13T18:19:52.874000","2026-01-13T18:19:52.874000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"45.9","156235","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/06470b65b_image.jpg","Spray hidratante ","2","Cabelo","1","Natura","32.13","em_estoque","69668aff0068f89ec37ee7dc","2026-01-13T18:12:15.122000","2026-01-13T18:12:15.122000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"37.9","154873","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/93140128b_image.jpg","Condicionador hidratante todo dia","2","Cabelo","1","Natura","26.53","em_estoque","69668ab74cb4d0480a5f663d","2026-01-13T18:11:03.838000","2026-01-13T18:11:03.838000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"35.9","154866","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/25c16274d_image.jpg","Shampoo hidratante todo dia","2","Cabelo","1","Natura","25.13","em_estoque","69668a70da66c0ecf20a814b","2026-01-13T18:09:52.253000","2026-01-13T18:09:52.253000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"78.9","2820","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/6a168c149_image.jpg","Hidratante noz pecã e cacau 400ml","2","Corpo","1","Natura","55.23","em_estoque","6966878bc2cbb167ffdb4200","2026-01-13T17:57:31.284000","2026-01-13T17:57:31.284000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"78.9","2814","2026-05-05T20:51:28.957Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/51840ad17_image.jpg","Hidratante algodão 400ml","2","Corpo","0","Natura","55.23","sem_estoque","696686a72f055e117e7e2908","2026-01-13T17:53:43.691000","2026-05-05T20:51:29.155000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"56.9","69200","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/921114fe9_image.jpg","Deo corporal Luna ","2","Perfume","1","Natura","39.83","em_estoque","6966840a19c78f87d2fdf2da","2026-01-13T17:42:34.595000","2026-01-13T17:42:34.595000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"199.9","54522","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/bfcb153ba_image.jpg","Deo perfume ilía ","2","Perfume","1","Natura","139.93","em_estoque","696681e8d29ddc9d2fd714bd","2026-01-13T17:33:28.446000","2026-01-13T17:33:28.446000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"164.9","86723","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/6c8fc0d69_image.jpg","Colônia Meu primeiro humor ","2","Perfume","1","Natura","115.43","em_estoque","69667fbad9f8a4c343e3cf6f","2026-01-13T17:24:10.161000","2026-01-13T17:24:10.161000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"45.9","92793","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/55d7578ab_image.jpg","Condicionador mmbb","2","Infantil","1","Natura","32.13","em_estoque","69667da3d2cb3b9efbb171d2","2026-01-13T17:15:15.542000","2026-01-13T17:15:15.542000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"69.9","196423","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/3581945f0_image.jpg","Hidratante sem fragrância ","2","Infantil","1","Natura","37.03","em_estoque","69667d0db39702ebc6db3d09","2026-01-13T17:12:45.385000","2026-01-13T17:12:45.385000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"44.9","70683","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/66bb7fe9b_image.jpg","Dr Botica: banho de coração 3 sabonete ","2","Infantil","1","O Boticário","38.16","em_estoque","69667b622d2f3d24bd9eddf8","2026-01-13T17:05:38.917000","2026-01-13T17:05:38.917000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"47.9","74212","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/cd6786034_image.jpg","Gel 5 em 1 NBA","2","Corpo","1","O Boticário","40.72","em_estoque","6966795758ce6abcec54dec1","2026-01-13T16:56:55.471000","2026-01-13T16:56:55.471000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"64.9","56690","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/d97d2be2b_image.jpg","Gel de limpeza anti oleosidade ","2","Rosto","1","O Boticário","55.16","em_estoque","696678355af16ea7d87a37fc","2026-01-13T16:52:05.806000","2026-01-13T16:52:05.806000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"42.9","55975","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/366cc5b01_image.jpg","2 em 1 shampoo/condicionador ","2","Cabelo","1","O Boticário","36.46","em_estoque","69667767f64c3ddd4b104f8f","2026-01-13T16:48:39.678000","2026-01-13T16:48:39.678000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"55.9","53775","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/e831037a0_image.jpg","Shampoo malbec grisalhos ","2","Masculino","1","O Boticário","47.52","em_estoque","6966769a61081a9cfd01a269","2026-01-13T16:45:14.906000","2026-01-13T16:45:14.906000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"59.9","56005","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/a73120af2_image.jpg","Creme pré e pós barba men ","2","Outro","2","O Boticário","50.92","em_estoque","696675c796a40d0cd57ecd28","2026-01-13T16:41:43.104000","2026-01-13T16:41:43.104000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"37.9","47150","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/131dd1f74_image.jpg","Antitranspirante men","2","Outro","2","O Boticário","32.22","em_estoque","6966756924896041e35cfc15","2026-01-13T16:40:09.237000","2026-01-13T16:40:09.237000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"39.9","75808","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/0768b4386_image.jpg","Antitranspirante coffee","2","Outro","1","O Boticário","33.92","em_estoque","69665b47ea08034cbf1703fe","2026-01-13T14:48:39.225000","2026-01-13T14:48:39.225000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"49.9","48785","2026-04-08T20:16:02.709Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/9e84cb066_image.jpg","Body spray egeo ","2","Masculino","0","O Boticário","42.42","sem_estoque","69665a94889bd74c30e6cd60","2026-01-13T14:45:40.689000","2026-04-08T20:16:02.905000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"49.9","48785","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/cd931e433_image.jpg","Body spray malbec ","2","Masculino","1","O Boticário","42.42","em_estoque","69665a48cd2b401e91b1e110","2026-01-13T14:44:24.783000","2026-01-13T14:44:24.783000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"49.9","29046","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/ac033e696_image.jpg","Body spray connexion","2","Masculino","1","O Boticário","42.42","em_estoque","696659e45f92c7c24a2da809","2026-01-13T14:42:44.052000","2026-01-13T14:42:44.052000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"57.9","48287","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/075b426b5_image.jpg","Creme de mão nativa spa quinoa","2","Outro","1","O Boticário","49.22","em_estoque","6966592051ba6cf35a70fdb1","2026-01-13T14:39:28.780000","2026-01-13T14:39:28.780000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"24.9","46938","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/1a1c33373_image.jpg","Creme de mão reparador quem disse, berenice","2","Outro","1","O Boticário","21.16","em_estoque","69665889aca16e48a3c236e3","2026-01-13T14:36:57.153000","2026-01-13T14:36:57.153000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"36.9","55426","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/e03013396_image.jpg","Creme de mão rosa e algodão ","2","Outro","1","O Boticário","31.36","em_estoque","69665827483053469000a6e2","2026-01-13T14:35:19.733000","2026-01-13T14:35:19.733000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"49.9","48510","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/69b830f18_image.jpg","Creme de mão lily ","2","Outro","1","O Boticário","42.42","em_estoque","69665799e96d0d892c443586","2026-01-13T14:32:57.159000","2026-03-02T20:10:27.745000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"39.9","84225","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/5d104a122_image.jpg","Antitranspirante glamour ","2","Outro","1","O Boticário","33.92","em_estoque","69665736deec59931f148ed0","2026-01-13T14:31:18.081000","2026-01-13T14:31:18.081000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"39.9","48653","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/80b8b12ea_image.jpg","Antitranspirante elysée","2","Outro","1","O Boticário","33.91","em_estoque","696656de0ed44e4bfe368e05","2026-01-13T14:29:50.429000","2026-01-13T14:29:50.429000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"39.9","48696","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/03bc8ee42_image.jpg","Antitranspirante lily","2","Outro","2","O Boticário","33.91","em_estoque","6966566ff92af3ca9af1a56f","2026-01-13T14:27:59.284000","2026-01-13T14:27:59.284000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"39.9","48657","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/4ac95b83c_image.jpg","Antitranspirante egeo dolce ","2","Outro","2","O Boticário","33.92","em_estoque","696656044797bfb572d2cb67","2026-01-13T14:26:12.874000","2026-01-13T14:26:12.874000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"37.9","47146","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/31001dd96_image.jpg","Desodorante antitranspirante invible protect","2","Outro","1","O Boticário","32.21","em_estoque","696655060eceacdcd9fb33e1","2026-01-13T14:21:58.662000","2026-01-13T14:21:58.662000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"37.9","47144","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/727dae74f_image.jpg","Desodorante antitranspirante protect & beaty","2","Outro","1","O Boticário","32.22","em_estoque","696654844e86a2fcd0af4dba","2026-01-13T14:19:48.668000","2026-01-13T14:19:48.668000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"99.9","48062","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/74d9d5749_image.jpg","Refil creme acetinado lily ","2","Corpo","1","O Boticário","84.91","em_estoque","696652eecb9e4a86ee1814d7","2026-01-13T14:13:02.030000","2026-01-13T14:13:02.030000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"30","57832","2026-03-03T18:08:17.251Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/fca099417_image.jpg","Hidratante 180ml cereja rogue ","2","Cabelo","0","O Boticário","25.5","sem_estoque","69665277bce65c3ee4d3aac7","2026-01-13T14:11:03.595000","2026-03-03T18:08:17.427000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"50","57488","2026-03-09T13:33:56.405Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/0e2c2cf86_image.jpg","Hidratante Liz flora ","2","Corpo","0","O Boticário","43","sem_estoque","696651aed4baff9bf73aeefd","2026-01-13T14:07:42.312000","2026-03-09T13:33:56.581000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"35","49898","2026-03-03T18:04:23.333Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/708389355_image.jpg","Hidratante cereja livre 200ml","2","Corpo","0","O Boticário","29.75","sem_estoque","696650e14ea2f856172b3db5","2026-01-13T14:04:17.217000","2026-03-03T18:04:23.523000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"54.9","48625","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/28a543c89_image.jpg","Hidratante leite e mel ","2","Corpo","1","O Boticário","46.66","em_estoque","69665097784a01af84f559a9","2026-01-13T14:03:03.485000","2026-01-13T14:03:03.485000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"86.9","49954","2026-04-08T20:16:44.064Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/c4044877d_image.jpg","Hidratante quinoa  Nativa SPA 400ml","2","Corpo","0","O Boticário","73.86","sem_estoque","6966502e6026417356070984","2026-01-13T14:01:18.011000","2026-04-08T20:16:44.273000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"74.9","49888","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/3b2806bb2_image.jpg","Hidratante nuvem 400ml","2","Corpo","2","O Boticário","63.66","em_estoque","69664fd67ffe1820dc2fd48d","2026-01-13T13:59:50.393000","2026-01-14T19:30:49.713000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"74.9","85124","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/29d76ee74_image.jpg","Hidratante de leite 400ml","2","Corpo","1","O Boticário","63.66","em_estoque","69664f832119d97525dcaa88","2026-01-13T13:58:27.367000","2026-01-13T13:58:27.367000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"74.9","88310","2026-04-08T20:17:18.459Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/67b32eb5c_image.jpg","Hidratante 400ml morango e leite ","2","Corpo","0","O Boticário","63.66","sem_estoque","69664f3b4ddcb1490663e55b","2026-01-13T13:57:15.524000","2026-04-08T20:17:18.649000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"145","81849","2026-03-03T18:01:30.350Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/4790a3f41_image.jpg","Colônia Linda Felicidade ","2","Perfume","0","O Boticário","96.82","sem_estoque","69664e67423e346b6b25ccc3","2026-01-13T13:53:43.773000","2026-03-03T18:01:30.501000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"219.9","83971","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/1e32c5e0b_image.jpg","Colônia Lily","2","Perfume","0","O Boticário","186.92","em_estoque","69664e041b90be02dc1fa40a","2026-01-13T13:52:04.716000","2026-01-13T13:52:04.716000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"174.9","47339","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/b55e604be_image.jpg","Colônia Liz sublime ","2","Perfume","1","O Boticário","148.67","em_estoque","69664d7dc2d85004434e5e90","2026-01-13T13:49:49.210000","2026-01-13T13:49:49.210000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"164.9","49973","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/fd8883dbc_image.jpg","Colônia floratta red blosson","2","Perfume","1","O Boticário","140.17","em_estoque","69664d06d11b91ef315970e9","2026-01-13T13:47:50.595000","2026-01-13T13:47:50.595000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"30","51531","2026-03-03T18:09:57.625Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/0c9f21827_image.jpg","Body spray floratta blue ","2","Perfume","0","O Boticário","25.5","sem_estoque","69664c4fd81fa3bfb1ad97b6","2026-01-13T13:44:47.273000","2026-03-03T18:09:57.808000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"49.9","74893","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/6e1d3b7f9_image.jpg","Body spray Egeo Dolce ","2","Perfume","1","O Boticário","42.42","em_estoque","69664bcd583c3cbfd7ba7231","2026-01-13T13:42:37.467000","2026-01-13T13:42:37.467000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"92.9","51239","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/c68640e29_image.jpg","Body splash ","2","Perfume","1","O Boticário","78.96","em_estoque","69664b6040105234262c58c7","2026-01-13T13:40:48.842000","2026-01-13T13:40:48.842000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"78.96","50881","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/af2157089_image.jpg","Body splash de leite ","2","Perfume","1","O Boticário","92.9","em_estoque","69664b1cf174cf058e5c7ce8","2026-01-13T13:39:40.202000","2026-01-13T13:39:40.202000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"61.9","52022","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/9953314fa_image.jpg","Loção banho e pós banho ","2","Infantil","1","O Boticário","52.61","em_estoque","69664a82b37604f0ab1f2b50","2026-01-13T13:37:06.121000","2026-01-13T13:37:06.121000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"36.9","88311","2026-03-09T13:45:18.760Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/e6dbbd735_image.jpg","Sabonete 4 unidades morango e leite ","2","Corpo","0","O Boticário","31.36","sem_estoque","69664850042689fbceeeabc0","2026-01-13T13:27:44.539000","2026-03-09T13:45:18.948000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"36.9","85564","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/a8e05d341_image.jpg","Sabonete 4 unidades de leite ","2","Corpo","2","O Boticário","31.36","em_estoque","6966479491830e67cfd75425","2026-01-13T13:24:36.981000","2026-03-02T19:45:29.999000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"23.9","85120","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/7b5f93265_image.jpg","Sabonete 2 unidades De leite ","2","Corpo","2","O Boticário","20.32","em_estoque","69664718ef3f8b6009e7c49a","2026-01-13T13:22:32.441000","2026-01-13T13:22:32.441000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"23.9","51166","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/d28f455f5_image.jpg","Sabonete rosa e algodão 2 unidades ","2","Corpo","1","O Boticário","20.32","em_estoque","6966465051ba6cf35a70c8d2","2026-01-13T13:19:12.397000","2026-01-13T13:19:12.397000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"53.5","92817","2026-01-13T11:48:18.776Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/f942f8798_image.jpg","Sabonete líquido mamãe e bebê 50 ml","3","Infantil","0","Natura","37.45","sem_estoque","696530cb2420591424431d3d","2026-01-12T17:35:07.093000","2026-01-13T11:48:18.921000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
